Ans	Guess	Size	DistRatio	Dist	I	J
0	0	573.5	0.584133	335	105-f-1.cpp	520-f-3.cpp
0	0	573.5	0.584133	335	105-f-1.cpp	520-f-4.cpp
0	0	582.5	0.583691	340	105-f-1.cpp	520-f-5.cpp
0	0	582.5	0.583691	340	105-f-1.cpp	520-f-6.cpp
0	0	584	0.578767	338	105-f-1.cpp	520-f-7.cpp
0	0	584	0.578767	338	105-f-1.cpp	520-f-8.cpp
0	0	582.5	0.583691	340	105-f-1.cpp	520-f-9.cpp
0	0	447	0.997763	446	105-f-1.cpp	jury-f-1.java
0	0	314	2	628	105-f-1.cpp	k42-f-2.cpp
0	0	314	2	628	105-f-1.cpp	k42-f-3.cpp
0	0	314	2	628	105-f-1.cpp	k42-f-4.cpp
1	1	699	0	0	107-f-1.cpp	107-f-2.cpp
1	1	699	0	0	107-f-1.cpp	107-f-3.cpp
